"subject","br","hr","far","true_posterior","response","presentation_format","format","condition","trial"
74,0.3,0.9,0.5,0.4355,0.44,"Symbolic","probability","symbolic_normalized",18
74,0.5,0.5,0.1,0.8333,0.17,"Symbolic","probability","symbolic_normalized",19
74,0.5,0.5,0.3,0.625,0.62,"Symbolic","probability","symbolic_normalized",20
74,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
74,0.5,0.7,0.1,0.875,0.87,"Symbolic","probability","symbolic_normalized",22
74,0.5,0.7,0.3,0.7,0.7,"Symbolic","probability","symbolic_normalized",23
74,0.5,0.7,0.5,0.5833,0.58,"Symbolic","probability","symbolic_normalized",24
74,0.5,0.9,0.1,0.9,0.9,"Symbolic","probability","symbolic_normalized",25
74,0.5,0.9,0.3,0.75,0.6,"Symbolic","probability","symbolic_normalized",26
74,0.5,0.9,0.5,0.6429,0.65,"Symbolic","probability","symbolic_normalized",27
74,0.7,0.5,0.1,0.9211,0.92,"Symbolic","probability","symbolic_normalized",28
74,0.7,0.5,0.3,0.7955,0.8,"Symbolic","probability","symbolic_normalized",29
74,0.7,0.5,0.5,0.7,0.7,"Symbolic","probability","symbolic_normalized",30
74,0.7,0.7,0.1,0.9423,0.87,"Symbolic","probability","symbolic_normalized",31
74,0.7,0.7,0.3,0.8448,0.84,"Symbolic","probability","symbolic_normalized",32
74,0.7,0.7,0.5,0.7656,0.64,"Symbolic","probability","symbolic_normalized",33
74,0.7,0.9,0.1,0.9545,0.95,"Symbolic","probability","symbolic_normalized",34
74,0.7,0.9,0.3,0.875,0.87,"Symbolic","probability","symbolic_normalized",35
74,0.7,0.9,0.5,0.8077,0.81,"Symbolic","probability","symbolic_normalized",36
74,0.9,0.5,0.1,0.9783,0.98,"Symbolic","probability","symbolic_normalized",37
74,0.9,0.5,0.3,0.9375,0.94,"Symbolic","probability","symbolic_normalized",38
74,0.9,0.5,0.5,0.9,0.9,"Symbolic","probability","symbolic_normalized",39
74,0.9,0.7,0.1,0.9844,0.98,"Symbolic","probability","symbolic_normalized",40
74,0.9,0.7,0.3,0.9545,0.95,"Symbolic","probability","symbolic_normalized",41
74,0.9,0.7,0.5,0.9265,0.93,"Symbolic","probability","symbolic_normalized",42
74,0.9,0.9,0.1,0.9878,0.99,"Symbolic","probability","symbolic_normalized",43
74,0.9,0.9,0.3,0.9643,0.96,"Symbolic","probability","symbolic_normalized",44
74,0.9,0.9,0.5,0.9419,0.94,"Symbolic","probability","symbolic_normalized",45
75,0.1,0.5,0.1,0.3571,0.3,"Symbolic","probability","symbolic_normalized",1
75,0.1,0.5,0.3,0.1562,0.2,"Symbolic","probability","symbolic_normalized",2
75,0.1,0.5,0.5,0.1,0.8,"Symbolic","probability","symbolic_normalized",3
75,0.1,0.7,0.1,0.4375,0.7,"Symbolic","probability","symbolic_normalized",4
75,0.1,0.7,0.3,0.2059,0.4,"Symbolic","probability","symbolic_normalized",5
75,0.1,0.7,0.5,0.1346,0.4,"Symbolic","probability","symbolic_normalized",6
75,0.1,0.9,0.1,0.5,0.9,"Symbolic","probability","symbolic_normalized",7
75,0.1,0.9,0.3,0.25,0.4,"Symbolic","probability","symbolic_normalized",8
75,0.1,0.9,0.5,0.1667,0.63,"Symbolic","probability","symbolic_normalized",9
75,0.3,0.5,0.1,0.6818,0.4,"Symbolic","probability","symbolic_normalized",10
75,0.3,0.5,0.3,0.4167,0.6,"Symbolic","probability","symbolic_normalized",11
75,0.3,0.5,0.5,0.3,0.05,"Symbolic","probability","symbolic_normalized",12
75,0.3,0.7,0.1,0.75,0.2,"Symbolic","probability","symbolic_normalized",13
75,0.3,0.7,0.3,0.5,0.46,"Symbolic","probability","symbolic_normalized",14
75,0.3,0.7,0.5,0.375,0.2,"Symbolic","probability","symbolic_normalized",15
75,0.3,0.9,0.1,0.7941,0.8,"Symbolic","probability","symbolic_normalized",16
75,0.3,0.9,0.3,0.5625,0.5,"Symbolic","probability","symbolic_normalized",17
75,0.3,0.9,0.5,0.4355,0.4,"Symbolic","probability","symbolic_normalized",18
75,0.5,0.5,0.1,0.8333,0.71,"Symbolic","probability","symbolic_normalized",19
75,0.5,0.5,0.3,0.625,0.2,"Symbolic","probability","symbolic_normalized",20
75,0.5,0.5,0.5,0.5,0.1,"Symbolic","probability","symbolic_normalized",21
75,0.5,0.7,0.1,0.875,0.6,"Symbolic","probability","symbolic_normalized",22
75,0.5,0.7,0.3,0.7,0.51,"Symbolic","probability","symbolic_normalized",23
75,0.5,0.7,0.5,0.5833,0.3,"Symbolic","probability","symbolic_normalized",24
75,0.5,0.9,0.1,0.9,0.4,"Symbolic","probability","symbolic_normalized",25
75,0.5,0.9,0.3,0.75,0.6,"Symbolic","probability","symbolic_normalized",26
75,0.5,0.9,0.5,0.6429,0.4,"Symbolic","probability","symbolic_normalized",27
75,0.7,0.5,0.1,0.9211,0.6,"Symbolic","probability","symbolic_normalized",28
75,0.7,0.5,0.3,0.7955,0.5,"Symbolic","probability","symbolic_normalized",29
75,0.7,0.5,0.5,0.7,0.6,"Symbolic","probability","symbolic_normalized",30
75,0.7,0.7,0.1,0.9423,0.6,"Symbolic","probability","symbolic_normalized",31
75,0.7,0.7,0.3,0.8448,0.5,"Symbolic","probability","symbolic_normalized",32
75,0.7,0.7,0.5,0.7656,0.14,"Symbolic","probability","symbolic_normalized",33
75,0.7,0.9,0.1,0.9545,0.82,"Symbolic","probability","symbolic_normalized",34
75,0.7,0.9,0.3,0.875,0.6,"Symbolic","probability","symbolic_normalized",35
75,0.7,0.9,0.5,0.8077,0.6,"Symbolic","probability","symbolic_normalized",36
75,0.9,0.5,0.1,0.9783,0.6,"Symbolic","probability","symbolic_normalized",37
75,0.9,0.5,0.3,0.9375,0.7,"Symbolic","probability","symbolic_normalized",38
75,0.9,0.5,0.5,0.9,0.8,"Symbolic","probability","symbolic_normalized",39
75,0.9,0.7,0.1,0.9844,0.7,"Symbolic","probability","symbolic_normalized",40
75,0.9,0.7,0.3,0.9545,0.6,"Symbolic","probability","symbolic_normalized",41
75,0.9,0.7,0.5,0.9265,0.65,"Symbolic","probability","symbolic_normalized",42
75,0.9,0.9,0.1,0.9878,0.8,"Symbolic","probability","symbolic_normalized",43
75,0.9,0.9,0.3,0.9643,0.7,"Symbolic","probability","symbolic_normalized",44
75,0.9,0.9,0.5,0.9419,0.7,"Symbolic","probability","symbolic_normalized",45
76,0.1,0.5,0.1,0.3571,0.3,"Symbolic","probability","symbolic_normalized",1
76,0.1,0.5,0.3,0.1562,0.4,"Symbolic","probability","symbolic_normalized",2
76,0.1,0.5,0.5,0.1,0.3,"Symbolic","probability","symbolic_normalized",3
76,0.1,0.7,0.1,0.4375,0.4,"Symbolic","probability","symbolic_normalized",4
76,0.1,0.7,0.3,0.2059,0.5,"Symbolic","probability","symbolic_normalized",5
76,0.1,0.7,0.5,0.1346,0.3,"Symbolic","probability","symbolic_normalized",6
76,0.1,0.9,0.1,0.5,0.1,"Symbolic","probability","symbolic_normalized",7
76,0.1,0.9,0.3,0.25,0.5,"Symbolic","probability","symbolic_normalized",8
76,0.1,0.9,0.5,0.1667,0.4,"Symbolic","probability","symbolic_normalized",9
76,0.3,0.5,0.1,0.6818,0.3,"Symbolic","probability","symbolic_normalized",10
76,0.3,0.5,0.3,0.4167,0.3,"Symbolic","probability","symbolic_normalized",11
76,0.3,0.5,0.5,0.3,0.3,"Symbolic","probability","symbolic_normalized",12
76,0.3,0.7,0.1,0.75,0.5,"Symbolic","probability","symbolic_normalized",13
76,0.3,0.7,0.3,0.5,0.3,"Symbolic","probability","symbolic_normalized",14
76,0.3,0.7,0.5,0.375,0.5,"Symbolic","probability","symbolic_normalized",15
76,0.3,0.9,0.1,0.7941,0.5,"Symbolic","probability","symbolic_normalized",16
76,0.3,0.9,0.3,0.5625,0.5,"Symbolic","probability","symbolic_normalized",17
76,0.3,0.9,0.5,0.4355,0.4,"Symbolic","probability","symbolic_normalized",18
76,0.5,0.5,0.1,0.8333,0.3,"Symbolic","probability","symbolic_normalized",19
76,0.5,0.5,0.3,0.625,0.5,"Symbolic","probability","symbolic_normalized",20
76,0.5,0.5,0.5,0.5,0.3,"Symbolic","probability","symbolic_normalized",21
76,0.5,0.7,0.1,0.875,0.5,"Symbolic","probability","symbolic_normalized",22
76,0.5,0.7,0.3,0.7,0.5,"Symbolic","probability","symbolic_normalized",23
76,0.5,0.7,0.5,0.5833,0.3,"Symbolic","probability","symbolic_normalized",24
76,0.5,0.9,0.1,0.9,0.8,"Symbolic","probability","symbolic_normalized",25
76,0.5,0.9,0.3,0.75,0.8,"Symbolic","probability","symbolic_normalized",26
76,0.5,0.9,0.5,0.6429,0.5,"Symbolic","probability","symbolic_normalized",27
76,0.7,0.5,0.1,0.9211,0.4,"Symbolic","probability","symbolic_normalized",28
76,0.7,0.5,0.3,0.7955,0.5,"Symbolic","probability","symbolic_normalized",29
76,0.7,0.5,0.5,0.7,0.5,"Symbolic","probability","symbolic_normalized",30
76,0.7,0.7,0.1,0.9423,0.6,"Symbolic","probability","symbolic_normalized",31
76,0.7,0.7,0.3,0.8448,0.5,"Symbolic","probability","symbolic_normalized",32
76,0.7,0.7,0.5,0.7656,0.5,"Symbolic","probability","symbolic_normalized",33
76,0.7,0.9,0.1,0.9545,0.5,"Symbolic","probability","symbolic_normalized",34
76,0.7,0.9,0.3,0.875,0.5,"Symbolic","probability","symbolic_normalized",35
76,0.7,0.9,0.5,0.8077,0.5,"Symbolic","probability","symbolic_normalized",36
76,0.9,0.5,0.1,0.9783,0.3,"Symbolic","probability","symbolic_normalized",37
76,0.9,0.5,0.3,0.9375,0.6,"Symbolic","probability","symbolic_normalized",38
76,0.9,0.5,0.5,0.9,0.5,"Symbolic","probability","symbolic_normalized",39
76,0.9,0.7,0.1,0.9844,0.6,"Symbolic","probability","symbolic_normalized",40
76,0.9,0.7,0.3,0.9545,0.8,"Symbolic","probability","symbolic_normalized",41
76,0.9,0.7,0.5,0.9265,0.5,"Symbolic","probability","symbolic_normalized",42
76,0.9,0.9,0.1,0.9878,0.8,"Symbolic","probability","symbolic_normalized",43
76,0.9,0.9,0.3,0.9643,0.7,"Symbolic","probability","symbolic_normalized",44
76,0.9,0.9,0.5,0.9419,0.7,"Symbolic","probability","symbolic_normalized",45
77,0.1,0.5,0.1,0.3571,0.5,"Symbolic","probability","symbolic_normalized",1
77,0.1,0.5,0.3,0.1562,0.51,"Symbolic","probability","symbolic_normalized",2
77,0.1,0.5,0.5,0.1,0.29,"Symbolic","probability","symbolic_normalized",3
77,0.1,0.7,0.1,0.4375,0.37,"Symbolic","probability","symbolic_normalized",4
77,0.1,0.7,0.3,0.2059,0.56,"Symbolic","probability","symbolic_normalized",5
77,0.1,0.7,0.5,0.1346,0.43,"Symbolic","probability","symbolic_normalized",6
77,0.1,0.9,0.1,0.5,0.36,"Symbolic","probability","symbolic_normalized",7
77,0.1,0.9,0.3,0.25,0.38,"Symbolic","probability","symbolic_normalized",8
77,0.1,0.9,0.5,0.1667,0.37,"Symbolic","probability","symbolic_normalized",9
77,0.3,0.5,0.1,0.6818,0.58,"Symbolic","probability","symbolic_normalized",10
77,0.3,0.5,0.3,0.4167,0.32,"Symbolic","probability","symbolic_normalized",11
77,0.3,0.5,0.5,0.3,0.56,"Symbolic","probability","symbolic_normalized",12
77,0.3,0.7,0.1,0.75,0.32,"Symbolic","probability","symbolic_normalized",13
77,0.3,0.7,0.3,0.5,0.31,"Symbolic","probability","symbolic_normalized",14
77,0.3,0.7,0.5,0.375,0.65,"Symbolic","probability","symbolic_normalized",15
77,0.3,0.9,0.1,0.7941,0.58,"Symbolic","probability","symbolic_normalized",16
77,0.3,0.9,0.3,0.5625,0.3,"Symbolic","probability","symbolic_normalized",17
77,0.3,0.9,0.5,0.4355,0.63,"Symbolic","probability","symbolic_normalized",18
77,0.5,0.5,0.1,0.8333,0.38,"Symbolic","probability","symbolic_normalized",19
77,0.5,0.5,0.3,0.625,0.56,"Symbolic","probability","symbolic_normalized",20
77,0.5,0.5,0.5,0.5,0.62,"Symbolic","probability","symbolic_normalized",21
77,0.5,0.7,0.1,0.875,0.61,"Symbolic","probability","symbolic_normalized",22
77,0.5,0.7,0.3,0.7,0.3,"Symbolic","probability","symbolic_normalized",23
77,0.5,0.7,0.5,0.5833,0.69,"Symbolic","probability","symbolic_normalized",24
77,0.5,0.9,0.1,0.9,0.45,"Symbolic","probability","symbolic_normalized",25
77,0.5,0.9,0.3,0.75,0.48,"Symbolic","probability","symbolic_normalized",26
77,0.5,0.9,0.5,0.6429,0.43,"Symbolic","probability","symbolic_normalized",27
77,0.7,0.5,0.1,0.9211,0.29,"Symbolic","probability","symbolic_normalized",28
77,0.7,0.5,0.3,0.7955,0.4,"Symbolic","probability","symbolic_normalized",29
77,0.7,0.5,0.5,0.7,0.41,"Symbolic","probability","symbolic_normalized",30
77,0.7,0.7,0.1,0.9423,0.65,"Symbolic","probability","symbolic_normalized",31
77,0.7,0.7,0.3,0.8448,0.31,"Symbolic","probability","symbolic_normalized",32
77,0.7,0.7,0.5,0.7656,0.44,"Symbolic","probability","symbolic_normalized",33
77,0.7,0.9,0.1,0.9545,0.32,"Symbolic","probability","symbolic_normalized",34
77,0.7,0.9,0.3,0.875,0.28,"Symbolic","probability","symbolic_normalized",35
77,0.7,0.9,0.5,0.8077,0.46,"Symbolic","probability","symbolic_normalized",36
77,0.9,0.5,0.1,0.9783,0.42,"Symbolic","probability","symbolic_normalized",37
77,0.9,0.5,0.3,0.9375,0.68,"Symbolic","probability","symbolic_normalized",38
77,0.9,0.5,0.5,0.9,0.78,"Symbolic","probability","symbolic_normalized",39
77,0.9,0.7,0.1,0.9844,0.59,"Symbolic","probability","symbolic_normalized",40
77,0.9,0.7,0.3,0.9545,0.38,"Symbolic","probability","symbolic_normalized",41
77,0.9,0.7,0.5,0.9265,0.4,"Symbolic","probability","symbolic_normalized",42
77,0.9,0.9,0.1,0.9878,0.47,"Symbolic","probability","symbolic_normalized",43
77,0.9,0.9,0.3,0.9643,0.45,"Symbolic","probability","symbolic_normalized",44
77,0.9,0.9,0.5,0.9419,0.52,"Symbolic","probability","symbolic_normalized",45
78,0.1,0.5,0.1,0.3571,0.35,"Symbolic","probability","symbolic_normalized",1
78,0.1,0.5,0.3,0.1562,0.16,"Symbolic","probability","symbolic_normalized",2
78,0.1,0.5,0.5,0.1,0.1,"Symbolic","probability","symbolic_normalized",3
78,0.1,0.7,0.1,0.4375,0.44,"Symbolic","probability","symbolic_normalized",4
78,0.1,0.7,0.3,0.2059,0.2,"Symbolic","probability","symbolic_normalized",5
78,0.1,0.7,0.5,0.1346,0.13,"Symbolic","probability","symbolic_normalized",6
78,0.1,0.9,0.1,0.5,0.5,"Symbolic","probability","symbolic_normalized",7
78,0.1,0.9,0.3,0.25,0.25,"Symbolic","probability","symbolic_normalized",8
78,0.1,0.9,0.5,0.1667,0.17,"Symbolic","probability","symbolic_normalized",9
78,0.3,0.5,0.1,0.6818,0.68,"Symbolic","probability","symbolic_normalized",10
78,0.3,0.5,0.3,0.4167,0.42,"Symbolic","probability","symbolic_normalized",11
78,0.3,0.5,0.5,0.3,0.3,"Symbolic","probability","symbolic_normalized",12
78,0.3,0.7,0.1,0.75,0.75,"Symbolic","probability","symbolic_normalized",13
78,0.3,0.7,0.3,0.5,0.5,"Symbolic","probability","symbolic_normalized",14
78,0.3,0.7,0.5,0.375,0.38,"Symbolic","probability","symbolic_normalized",15
78,0.3,0.9,0.1,0.7941,0.8,"Symbolic","probability","symbolic_normalized",16
78,0.3,0.9,0.3,0.5625,0.56,"Symbolic","probability","symbolic_normalized",17
78,0.3,0.9,0.5,0.4355,0.43,"Symbolic","probability","symbolic_normalized",18
78,0.5,0.5,0.1,0.8333,0.83,"Symbolic","probability","symbolic_normalized",19
78,0.5,0.5,0.3,0.625,0.63,"Symbolic","probability","symbolic_normalized",20
78,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
78,0.5,0.7,0.1,0.875,0.88,"Symbolic","probability","symbolic_normalized",22
78,0.5,0.7,0.3,0.7,0.7,"Symbolic","probability","symbolic_normalized",23
78,0.5,0.7,0.5,0.5833,0.58,"Symbolic","probability","symbolic_normalized",24
78,0.5,0.9,0.1,0.9,0.9,"Symbolic","probability","symbolic_normalized",25
78,0.5,0.9,0.3,0.75,0.75,"Symbolic","probability","symbolic_normalized",26
78,0.5,0.9,0.5,0.6429,0.65,"Symbolic","probability","symbolic_normalized",27
78,0.7,0.5,0.1,0.9211,0.92,"Symbolic","probability","symbolic_normalized",28
78,0.7,0.5,0.3,0.7955,0.8,"Symbolic","probability","symbolic_normalized",29
78,0.7,0.5,0.5,0.7,0.7,"Symbolic","probability","symbolic_normalized",30
78,0.7,0.7,0.1,0.9423,0.94,"Symbolic","probability","symbolic_normalized",31
78,0.7,0.7,0.3,0.8448,0.84,"Symbolic","probability","symbolic_normalized",32
78,0.7,0.7,0.5,0.7656,0.77,"Symbolic","probability","symbolic_normalized",33
78,0.7,0.9,0.1,0.9545,0.95,"Symbolic","probability","symbolic_normalized",34
78,0.7,0.9,0.3,0.875,0.88,"Symbolic","probability","symbolic_normalized",35
78,0.7,0.9,0.5,0.8077,0.8,"Symbolic","probability","symbolic_normalized",36
78,0.9,0.5,0.1,0.9783,0.98,"Symbolic","probability","symbolic_normalized",37
78,0.9,0.5,0.3,0.9375,0.94,"Symbolic","probability","symbolic_normalized",38
78,0.9,0.5,0.5,0.9,0.9,"Symbolic","probability","symbolic_normalized",39
78,0.9,0.7,0.1,0.9844,0.98,"Symbolic","probability","symbolic_normalized",40
78,0.9,0.7,0.3,0.9545,0.95,"Symbolic","probability","symbolic_normalized",41
78,0.9,0.7,0.5,0.9265,0.93,"Symbolic","probability","symbolic_normalized",42
78,0.9,0.9,0.1,0.9878,0.99,"Symbolic","probability","symbolic_normalized",43
78,0.9,0.9,0.3,0.9643,0.96,"Symbolic","probability","symbolic_normalized",44
78,0.9,0.9,0.5,0.9419,0.95,"Symbolic","probability","symbolic_normalized",45
79,0.1,0.5,0.1,0.3571,0.33,"Symbolic","probability","symbolic_normalized",1
79,0.1,0.5,0.3,0.1562,0.25,"Symbolic","probability","symbolic_normalized",2
79,0.1,0.5,0.5,0.1,0.31,"Symbolic","probability","symbolic_normalized",3
79,0.1,0.7,0.1,0.4375,0.48,"Symbolic","probability","symbolic_normalized",4
79,0.1,0.7,0.3,0.2059,0.55,"Symbolic","probability","symbolic_normalized",5
79,0.1,0.7,0.5,0.1346,0.65,"Symbolic","probability","symbolic_normalized",6
79,0.1,0.9,0.1,0.5,0.79,"Symbolic","probability","symbolic_normalized",7
79,0.1,0.9,0.3,0.25,0.36,"Symbolic","probability","symbolic_normalized",8
79,0.1,0.9,0.5,0.1667,0.81,"Symbolic","probability","symbolic_normalized",9
79,0.3,0.5,0.1,0.6818,0.28,"Symbolic","probability","symbolic_normalized",10
79,0.3,0.5,0.3,0.4167,0.25,"Symbolic","probability","symbolic_normalized",11
79,0.3,0.5,0.5,0.3,0.29,"Symbolic","probability","symbolic_normalized",12
79,0.3,0.7,0.1,0.75,0.55,"Symbolic","probability","symbolic_normalized",13
79,0.3,0.7,0.3,0.5,0.55,"Symbolic","probability","symbolic_normalized",14
79,0.3,0.7,0.5,0.375,0.54,"Symbolic","probability","symbolic_normalized",15
79,0.3,0.9,0.1,0.7941,0.75,"Symbolic","probability","symbolic_normalized",16
79,0.3,0.9,0.3,0.5625,0.84,"Symbolic","probability","symbolic_normalized",17
79,0.3,0.9,0.5,0.4355,0.77,"Symbolic","probability","symbolic_normalized",18
79,0.5,0.5,0.1,0.8333,0.29,"Symbolic","probability","symbolic_normalized",19
79,0.5,0.5,0.3,0.625,0.4,"Symbolic","probability","symbolic_normalized",20
79,0.5,0.5,0.5,0.5,0.3,"Symbolic","probability","symbolic_normalized",21
79,0.5,0.7,0.1,0.875,0.6,"Symbolic","probability","symbolic_normalized",22
79,0.5,0.7,0.3,0.7,0.55,"Symbolic","probability","symbolic_normalized",23
79,0.5,0.7,0.5,0.5833,0.66,"Symbolic","probability","symbolic_normalized",24
79,0.5,0.9,0.1,0.9,0.85,"Symbolic","probability","symbolic_normalized",25
79,0.5,0.9,0.3,0.75,0.88,"Symbolic","probability","symbolic_normalized",26
79,0.5,0.9,0.5,0.6429,0.66,"Symbolic","probability","symbolic_normalized",27
79,0.7,0.5,0.1,0.9211,0.46,"Symbolic","probability","symbolic_normalized",28
79,0.7,0.5,0.3,0.7955,0.22,"Symbolic","probability","symbolic_normalized",29
79,0.7,0.5,0.5,0.7,0.44,"Symbolic","probability","symbolic_normalized",30
79,0.7,0.7,0.1,0.9423,0.68,"Symbolic","probability","symbolic_normalized",31
79,0.7,0.7,0.3,0.8448,0.45,"Symbolic","probability","symbolic_normalized",32
79,0.7,0.7,0.5,0.7656,0.62,"Symbolic","probability","symbolic_normalized",33
79,0.7,0.9,0.1,0.9545,0.88,"Symbolic","probability","symbolic_normalized",34
79,0.7,0.9,0.3,0.875,0.55,"Symbolic","probability","symbolic_normalized",35
79,0.7,0.9,0.5,0.8077,0.88,"Symbolic","probability","symbolic_normalized",36
79,0.9,0.5,0.1,0.9783,0.44,"Symbolic","probability","symbolic_normalized",37
79,0.9,0.5,0.3,0.9375,0.41,"Symbolic","probability","symbolic_normalized",38
79,0.9,0.5,0.5,0.9,0.3,"Symbolic","probability","symbolic_normalized",39
79,0.9,0.7,0.1,0.9844,0.8,"Symbolic","probability","symbolic_normalized",40
79,0.9,0.7,0.3,0.9545,0.55,"Symbolic","probability","symbolic_normalized",41
79,0.9,0.7,0.5,0.9265,0.58,"Symbolic","probability","symbolic_normalized",42
79,0.9,0.9,0.1,0.9878,0.83,"Symbolic","probability","symbolic_normalized",43
79,0.9,0.9,0.3,0.9643,0.99,"Symbolic","probability","symbolic_normalized",44
79,0.9,0.9,0.5,0.9419,0.85,"Symbolic","probability","symbolic_normalized",45
80,0.1,0.5,0.1,0.3571,0.3,"Symbolic","probability","symbolic_normalized",1
80,0.1,0.5,0.3,0.1562,0.15,"Symbolic","probability","symbolic_normalized",2
80,0.1,0.5,0.5,0.1,0.25,"Symbolic","probability","symbolic_normalized",3
80,0.1,0.7,0.1,0.4375,0.65,"Symbolic","probability","symbolic_normalized",4
80,0.1,0.7,0.3,0.2059,0.5,"Symbolic","probability","symbolic_normalized",5
80,0.1,0.7,0.5,0.1346,0.3,"Symbolic","probability","symbolic_normalized",6
80,0.1,0.9,0.1,0.5,0.2,"Symbolic","probability","symbolic_normalized",7
80,0.1,0.9,0.3,0.25,0.2,"Symbolic","probability","symbolic_normalized",8
80,0.1,0.9,0.5,0.1667,0.15,"Symbolic","probability","symbolic_normalized",9
80,0.3,0.5,0.1,0.6818,0.4,"Symbolic","probability","symbolic_normalized",10
80,0.3,0.5,0.3,0.4167,0.2,"Symbolic","probability","symbolic_normalized",11
80,0.3,0.5,0.5,0.3,0.5,"Symbolic","probability","symbolic_normalized",12
80,0.3,0.7,0.1,0.75,0.25,"Symbolic","probability","symbolic_normalized",13
80,0.3,0.7,0.3,0.5,0.6,"Symbolic","probability","symbolic_normalized",14
80,0.3,0.7,0.5,0.375,0.6,"Symbolic","probability","symbolic_normalized",15
80,0.3,0.9,0.1,0.7941,0.8,"Symbolic","probability","symbolic_normalized",16
80,0.3,0.9,0.3,0.5625,0.5,"Symbolic","probability","symbolic_normalized",17
80,0.3,0.9,0.5,0.4355,0.7,"Symbolic","probability","symbolic_normalized",18
80,0.5,0.5,0.1,0.8333,0.7,"Symbolic","probability","symbolic_normalized",19
80,0.5,0.5,0.3,0.625,0.4,"Symbolic","probability","symbolic_normalized",20
80,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
80,0.5,0.7,0.1,0.875,0.6,"Symbolic","probability","symbolic_normalized",22
80,0.5,0.7,0.3,0.7,0.6,"Symbolic","probability","symbolic_normalized",23
80,0.5,0.7,0.5,0.5833,0.6,"Symbolic","probability","symbolic_normalized",24
80,0.5,0.9,0.1,0.9,0.9,"Symbolic","probability","symbolic_normalized",25
80,0.5,0.9,0.3,0.75,0.7,"Symbolic","probability","symbolic_normalized",26
80,0.5,0.9,0.5,0.6429,0.75,"Symbolic","probability","symbolic_normalized",27
80,0.7,0.5,0.1,0.9211,0.6,"Symbolic","probability","symbolic_normalized",28
80,0.7,0.5,0.3,0.7955,0.55,"Symbolic","probability","symbolic_normalized",29
80,0.7,0.5,0.5,0.7,0.5,"Symbolic","probability","symbolic_normalized",30
80,0.7,0.7,0.1,0.9423,0.6,"Symbolic","probability","symbolic_normalized",31
80,0.7,0.7,0.3,0.8448,0.5,"Symbolic","probability","symbolic_normalized",32
80,0.7,0.7,0.5,0.7656,0.65,"Symbolic","probability","symbolic_normalized",33
80,0.7,0.9,0.1,0.9545,0.85,"Symbolic","probability","symbolic_normalized",34
80,0.7,0.9,0.3,0.875,0.75,"Symbolic","probability","symbolic_normalized",35
80,0.7,0.9,0.5,0.8077,0.8,"Symbolic","probability","symbolic_normalized",36
80,0.9,0.5,0.1,0.9783,0.5,"Symbolic","probability","symbolic_normalized",37
80,0.9,0.5,0.3,0.9375,0.5,"Symbolic","probability","symbolic_normalized",38
80,0.9,0.5,0.5,0.9,0.7,"Symbolic","probability","symbolic_normalized",39
80,0.9,0.7,0.1,0.9844,0.7,"Symbolic","probability","symbolic_normalized",40
80,0.9,0.7,0.3,0.9545,0.6,"Symbolic","probability","symbolic_normalized",41
80,0.9,0.7,0.5,0.9265,0.65,"Symbolic","probability","symbolic_normalized",42
80,0.9,0.9,0.1,0.9878,0.85,"Symbolic","probability","symbolic_normalized",43
80,0.9,0.9,0.3,0.9643,0.8,"Symbolic","probability","symbolic_normalized",44
80,0.9,0.9,0.5,0.9419,0.8,"Symbolic","probability","symbolic_normalized",45
81,0.1,0.5,0.1,0.3571,0.07,"Symbolic","probability","symbolic_normalized",1
81,0.1,0.5,0.3,0.1562,0.1,"Symbolic","probability","symbolic_normalized",2
81,0.1,0.5,0.5,0.1,0.05,"Symbolic","probability","symbolic_normalized",3
81,0.1,0.7,0.1,0.4375,0.05,"Symbolic","probability","symbolic_normalized",4
81,0.1,0.7,0.3,0.2059,0.05,"Symbolic","probability","symbolic_normalized",5
81,0.1,0.7,0.5,0.1346,0.08,"Symbolic","probability","symbolic_normalized",6
81,0.1,0.9,0.1,0.5,0.08,"Symbolic","probability","symbolic_normalized",7
81,0.1,0.9,0.3,0.25,0.15,"Symbolic","probability","symbolic_normalized",8
81,0.1,0.9,0.5,0.1667,0.05,"Symbolic","probability","symbolic_normalized",9
81,0.3,0.5,0.1,0.6818,0.15,"Symbolic","probability","symbolic_normalized",10
81,0.3,0.5,0.3,0.4167,0.25,"Symbolic","probability","symbolic_normalized",11
81,0.3,0.5,0.5,0.3,0.5,"Symbolic","probability","symbolic_normalized",12
81,0.3,0.7,0.1,0.75,0.1,"Symbolic","probability","symbolic_normalized",13
81,0.3,0.7,0.3,0.5,0.2,"Symbolic","probability","symbolic_normalized",14
81,0.3,0.7,0.5,0.375,0.4,"Symbolic","probability","symbolic_normalized",15
81,0.3,0.9,0.1,0.7941,0.25,"Symbolic","probability","symbolic_normalized",16
81,0.3,0.9,0.3,0.5625,0.4,"Symbolic","probability","symbolic_normalized",17
81,0.3,0.9,0.5,0.4355,0.4,"Symbolic","probability","symbolic_normalized",18
81,0.5,0.5,0.1,0.8333,0.4,"Symbolic","probability","symbolic_normalized",19
81,0.5,0.5,0.3,0.625,0.2,"Symbolic","probability","symbolic_normalized",20
81,0.5,0.5,0.5,0.5,0.5,"Symbolic","probability","symbolic_normalized",21
81,0.5,0.7,0.1,0.875,0.6,"Symbolic","probability","symbolic_normalized",22
